2.466706267,1640.506048,1069.670459,891.6506642,147.7120197
2.472385724,1640.452433,1069.910388,891.8627217,147.7495059
2.457388741,1640.604013,1070.781946,892.6330623,147.8858031
2.434826467,1640.931213,1072.356085,894.0131567,148.1278334
2.417810052,1641.404456,1074.80111,896.1351447,148.4958068
2.419077302,1641.995113,1078.242784,899.0985886,149.00513
2.44135079,1642.699975,1082.677875,902.9033344,149.6562964
2.476473548,1643.543449,1087.957577,907.4317311,150.4311124
2.515924586,1644.55064,1094.151085,912.7511142,151.3427715
2.556641651,1645.726152,1101.217648,918.8274757,152.3856187
2.601829197,1647.051053,1109.194021,925.689251,153.563907
2.655007669,1648.505764,1118.291082,933.5160887,154.9082442
2.718721475,1650.092591,1128.520383,942.3186957,156.4206024
2.794330734,1651.840389,1139.90984,952.1243249,158.1063064
2.883147734,1653.779251,1152.577218,963.0382167,159.9842781
2.987370159,1655.925617,1166.660662,975.1838282,162.0767414
3.110331331,1658.278418,1182.097136,988.5137045,164.3769087
3.255437539,1660.835772,1198.967493,1003.108119,166.9008427
3.426031511,1663.610206,1217.313947,1019.019516,169.6609376
3.625369773,1666.633786,1236.930698,1036.093908,172.6354654
3.856656442,1669.939838,1257.645832,1054.215018,175.8110609
4.120824319,1673.555269,1279.010714,1073.040818,179.1381317
4.415548884,1677.497777,1300.32708,1092.025494,182.5344232
4.738136559,1681.784545,1320.601689,1110.379757,185.8780956
5.079235575,1686.443677,1338.342048,1126.900682,188.9796569
5.419393418,1691.519848,1351.570301,1139.972569,191.5798948
5.738228896,1697.05879,1357.913869,1147.625595,193.355997
6.009748099,1703.084468,1354.321334,1147.283789,193.8765192
6.19894723,1709.585908,1337.353957,1135.990998,192.6348787
6.270126774,1716.548322,1303.34729,1110.516896,189.0600844
6.196686684,1723.905235,1249.336744,1068.123638,182.6417495
5.967488907,1731.502346,1172.971827,1006.50201,172.9201509
5.573111038,1739.176222,1073.490772,924.6440362,159.6431231
5.023997076,1746.708139,952.9247063,823.9150081,142.9582721
4.366338321,1753.779871,816.913823,708.862474,123.5764908
3.650058692,1760.063374,673.1446492,585.9888337,102.5882939
2.924566975,1765.29679,530.9331077,463.4274643,81.4181534
2.23828998,1769.344428,399.9467355,349.8005966,61.61954619
1.639413981,1772.085503,288.1181251,252.317292,44.52296412
1.157868048,1773.502331,199.171133,174.5195251,30.81777764
0.78669353,1773.785547,132.1216214,115.7601585,20.43968325
0.514471774,1773.150678,84.51645452,74.00512519,13.05649665
0.327073488,1771.776931,52.57835019,45.99064334,8.102666311
0.204561776,1769.765685,31.94307009,27.90152394,4.906557569
0.126266672,1767.208182,18.93733224,16.5126068,2.897117192
0.075402895,1764.175275,10.75530091,9.359891742,1.63794108
0.044015648,1760.69147,5.891374256,5.115910515,0.892698469
0.025374764,1756.774864,3.033797509,2.628418738,0.457253713
0.014025409,1752.443292,1.329867591,1.149455801,0.199344032
0.007590193,1747.713956,0,0,0
0.004147518,1742.603954,0,0,0
0.002164126,1737.125941,0,0,0
0.001102059,1731.281179,0,0,0
0.000580695,1725.069141,0,0,0
0.000295594,1718.495656,0,0,0
0.000149824,1711.583861,0,0,0
8.14642420602346e-05,1704.359806,0,0,0
4.14578810317446e-05,1696.840948,0,0,0
1.79988288916889e-05,1689.019869,0,0,0
5.98701449498616e-06,1680.884675,0,0,0
8.77950724080283e-07,1672.430469,0,0,0
0,1663.673912,0,0,0
3.66685207813346e-07,1654.635807,0,0,0
5.31983968586402e-07,1645.331522,0,0,0
2.9200423186602e-07,1635.758611,0,0,0
0,1625.910985,0,0,0
0,1615.788727,0,0,0
0,1605.413484,0,0,0
1.47756226700064e-09,1594.811609,0,0,0
3.15513962132626e-08,1584.002014,0,0,0
2.10984267360334e-08,1572.975923,0,0,0
0,1561.718126,0,0,0
0,1550.21853,0,0,0
0,1538.487335,0,0,0
0,1526.539768,0,0,0
2.24796530938843e-09,1514.389278,0,0,0
1.57716566164568e-09,1502.04179,0,0,0
4.78707208864097e-11,1489.501247,0,0,0
0,1476.771167,0,0,0
0,1463.853163,0,0,0
0,1450.748315,0,0,0
1.59767550376847e-10,1437.457627,0,0,0
1.17602866535392e-10,1423.981754,0,0,0
7.29698200830237e-12,1410.321244,0,0,0
0,1396.478992,0,0,0
0,1382.469881,0,0,0
0,1368.312616,0,0,0
1.13253270787512e-11,1354.021961,0,0,0
8.74832377878746e-12,1339.591168,0,0,0
8.12035345279163e-13,1325.006194,0,0,0
0,1310.256683,0,0,0
0,1295.353756,0,0,0
0,1280.316287,0,0,0
8.0057144075792e-13,1265.160794,0,0,0
6.49297970872786e-13,1249.889111,0,0,0
7.97184153866061e-14,1234.497434,0,0,0
0,1218.983639,0,0,0
0,1203.356797,0,0,0
0,1187.630545,0,0,0
5.64218217878799e-14,1171.816938,0,0,0
4.80856152755826e-14,1155.916756,0,0,0
7.30927250802426e-15,1139.925898,0,0,0
0,1123.841818,0,0,0
0,1107.673934,0,0,0
0,1091.437152,0,0,0
3.96356614900808e-15,1075.145575,0,0,0
